area,latitude,longitude
D031585403010,52.09749233740995,10.54664633544775
D031585403014,52.08306465611964,10.485641828077632
D031585403019,52.07312670581753,10.544803666914504
D031585403023,52.11723165988448,10.540405177201132
D031585404015,52.0399092659256,10.49522259310478
D031585404020,52.03263811088175,10.605896872974592
D031585404026,52.00831962818638,10.529984348763001
D031585404034,52.051779417008085,10.531448643819138
D031585405007,52.14006808632391,10.850799344453408
D031585405022,52.170503978853525,10.743792756477085
D031585405027,52.15545211419182,10.792827091392153
D031585405031,52.10382231082466,10.785864276277538
D031585405032,52.12688073247271,10.71313385861417
D031585405035,52.06408780693969,10.772348207802741
D031585406009,52.16326098226365,10.668208226223374
D031585406012,52.208098340224325,10.71631394322583
D031585406013,52.19426097541238,10.718796755880005
D031585406030,52.21164249181505,10.631456378934573
D031585406033,52.225034652207626,10.675968695239673
D031589501501,52.19601633044586,10.779021311872603
D031589502502,52.17240763743978,10.838906954183278
D031589503503,52.16525539928042,10.866571993902648
D032410001001,52.379498951339684,9.769702974214683
D032410002002,52.32564844598182,9.480736189761748
D032410003003,52.471036314485424,10.017402109554947
D032410004004,52.536142925153044,9.888853368088608
D032410005005,52.45130492228598,9.57231301156333
D032410006006,52.323009171323164,9.587735460723836
D032410007007,52.29772115296758,9.727858572742598
D032410008008,52.456717094444095,9.850277828709455
D032410009009,52.28968785864381,9.839647517156175
D032410010010,52.46590402886745,9.704788389695187
D032410011011,52.38131125038881,10.018215691409194
D032410012012,52.555155400345406,9.465236080481255
D032410013013,52.23817565212782,9.762694452188422
D032410014014,52.309396992489134,9.655691075637035
D032410015015,52.38586578955164,9.57503422718638
D032410016016,52.3221115103492,9.96747549845592
D032410017017,52.19626307080092,9.616259508143052
D032410018018,52.46041016496515,10.169648354538444
D032410019019,52.55813928311793,9.708703644899256
D032410020020,52.260723117143804,9.578442176443055
D032410021021,52.43702459649832,9.392990095991209
D032510007007,52.85461809500964,8.736984610799746
D032510012012,52.60965958923247,8.36377400466954
D032510037037,52.998124047810684,8.72628109464734
D032510040040,52.674676673336556,8.785413425565922
D032510041041,52.90996486941124,8.84647675914927
D032510042042,52.7934818032213,8.587388041967605
D032510044044,52.545608799257835,8.624314534677424
D032510047047,52.98862375850344,8.850936415340422
D032515401009,52.48986840641619,8.445779774079785
D032515401020,52.50377535791591,8.368557814256956
D032515401022,52.528022029439164,8.36563345616581
D032515401023,52.46337133594452,8.37041762072235
D032515401025,52.48528173408993,8.373434739636668
D032515401029,52.478748141755794,8.406277600615779
D032515401036,52.46089977146758,8.331743247835723
D032515402005,52.71217120811562,8.479877766442513
D032515402013,52.67415656668086,8.412196779746683
D032515402014,52.74039907886808,8.567281545897725
D032515402017,52.67915581916733,8.576774942718476
D032515403002,52.758563771643864,9.000521243713155
D032515403010,52.82357061368399,8.997587090058358
D032515403016,52.785591971864335,8.926083333765257
D032515403026,52.87295040195299,9.059786270694078
D032515403033,52.90134111757671,9.022886852837445
D032515403039,52.85187366285121,8.932769115648176
D032515404003,52.55677557658868,8.791235897170077
D032515404004,52.61790048694015,8.795435902556894
D032515404018,52.653664231002395,8.639068379526652
D032515404021,52.58622907840103,8.839526184386896
D032515404043,52.60063992131448,8.715927117635333
D032515404045,52.634950001817494,8.673079315798793
D032515405006,52.614106632251,8.590439083034195
D032515405011,52.6409422929939,8.489638924691805
D032515405019,52.579239228240375,8.522470157999779
D032515405030,52.58676540903772,8.483907825537987
D032515405046,52.587964714662924,8.446193106897212
D032515406001,52.77722604509703,8.871953928115555
D032515406015,52.734677315850725,8.684463457633608
D032515406028,52.771437231817615,8.735737868053533
D032515406031,52.74153617378343,8.770365925150246
D032515406032,52.73912948754375,8.840600182226607
D032515406038,52.79505913495002,8.838089552222629
D032515407008,52.66509993330139,8.960623221370199
D032515407024,52.66897530818834,8.89138036554034
D032515407027,52.717216852072085,8.901740495242887
D032515407034,52.69840702116162,8.952271656800397
D032515407035,52.713929905096954,8.991141922090753
D032520001001,52.0565590719425,9.244428411738806
D032520002002,52.20237772499128,9.435170757621282
D032520003003,51.97122772492834,9.279771323482302
D032520004004,52.10722602316593,9.517314802388672
D032520005005,52.024484740732575,9.409390564986257
D032520006006,52.10803561210652,9.368687668877438
D032520007007,52.16454831711584,9.266691687817207
D032520008008,52.06763640536698,9.60850995665504
D032540002002,51.98582103863748,9.824866883281961
D032540003003,52.26318633436215,9.971126962697348
D032540005005,52.07242974051741,10.024567914416624
D032540008008,52.00715784708705,10.120324181580337
D032540011011,52.09198281607969,9.944891198079029
D032540014014,52.11872483483925,9.705131452200822
D032540017017,52.19885706558739,9.890685310124082
D032540020020,52.20964944449224,10.00054317479356
D032540021021,52.144733513640624,9.943850918118363
D032540022022,52.08537665454974,10.13809686014483
D032540026026,52.16589809368827,9.793566094005262
D032540028028,52.2403428743287,9.855641634402428
D032540029029,52.16999667938052,10.095592294698987
D032540032032,52.186703205034455,10.186645033502954
D032545401015,51.95311585183084,9.903555790407593
D032545401016,51.93203256511827,9.885266255698127
D032545401024,51.91739313010097,9.978945500193333
D032545401034,51.93488802237341,9.943073264251705
D032545402006,52.05874493720827,9.748861384418582
D032545402007,52.11545099337267,9.807510343194261
D032545402009,52.03510342937794,9.789533367955613
D032545402010,52.08765268242361,9.847093472967137
D032545402013,52.064197026909696,9.699964871760345
D032545402018,52.09121557479028,9.782402677590138
D032545402027,52.0585379913747,9.804452667246583
D032545403019,51.98433175188508,9.945224799848157
D032545403023,51.95406906425624,10.030935480688427
D032545403025,51.979708503710576,10.039763958458002
D032545403030,52.00384742769923,9.98029849350809
D032545403035,51.96988455078059,9.963959078094906
D032545404001,52.00508999906103,9.92107970586682
D032545404004,52.04248278507013,9.954793766109006
D032545404012,52.047287952891374,9.851029400720313
D032545404031,52.05862001672567,9.899446473804812
D032545404033,52.03224893470807,9.900332315578636
D032545405036,51.98669647909947,9.733281957494055
D032545405037,51.991023569787345,9.683257369438932
D032545405038,52.025203504348646,9.730797387552446
D032545405039,52.03837916297054,9.681091094913544
D032545405040,52.021086752696824,9.674675521174008
D032550008008,51.93487559998033,9.794638526335138
D032550023023,51.784349994628215,9.495315631736224
D032555401002,51.880418206019954,9.497399636194197
D032555401015,51.89602120066929,9.534262278151964
D032555401021,51.91239310585832,9.584230514392402
D032555401030,51.89077228028019,9.580588211759814
D032555403004,51.74970133846894,9.403378448659783
D032555403009,51.70474027023399,9.445519171941996
D032555403014,51.72667008301882,9.403070291824468
D032555403026,51.67074999622299,9.407698249005263
D032555408003,51.95778922098103,9.51694405701439
D032555408005,51.91405020752052,9.426856718412008
D032555408016,52.00530941738021,9.568329955019646
D032555408017,51.97043769437383,9.45917830290447
D032555408019,51.87223647365776,9.42238876404712
D032555408020,52.00735799456789,9.51118385457363
D032555408025,51.949754228806185,9.560788136152157
D032555408031,51.949876906123414,9.3976380427279
D032555408032,51.937482814935194,9.486825480864443
D032555408033,51.88778789600037,9.391260527477986
D032555408035,51.91591768288782,9.351680516024594
D032555409001,51.86265277999743,9.563326515357952
D032555409007,51.85291144109108,9.592519187103996
D032555409010,51.96866507833554,9.607977602773248
D032555409012,51.88344006883172,9.749822984760911
D032555409013,51.928947384946284,9.63614008080597
D032555409018,51.83006017079364,9.626183298996459
D032555409022,51.9429218335587,9.667357237862374
D032555409027,51.8953739688057,9.68036460879113
D032555409028,51.955426508618665,9.621113839016113
D032555409034,51.8829891740732,9.632364877500605
D032555409036,51.85955367917841,9.671438283845525
D032559501501,51.73586666818318,9.436797716347694
D032559502502,51.905359216156086,9.736430173869268
D032559503503,51.944672923211996,9.68513812973287
D032559504504,51.94774795966658,9.73098557594461
D032559505505,51.82107261620511,9.519111484691688
D032559506506,51.8213191359465,9.575887482581237
D032559508508,51.90408683013812,9.805727482658865
D032560022022,52.63911050279016,9.232379273248114
D032560025025,52.466129353568604,9.192436596189092
D032560030030,52.58714188023942,8.982133573957412
D032560032032,52.51331494159408,9.022686152869383
D032565402005,52.69070081295962,9.21705115176814
D032565402011,52.739150911433846,9.253852962006713
D032565402012,52.71318221942429,9.308339906743237
D032565402027,52.71495267171501,9.236261914332715
D032565404006,52.58926575313373,9.153962575560755
D032565404016,52.57218803601424,9.254851340639824
D032565404017,52.550752773847336,9.162625818071833
D032565404018,52.505609651241244,9.135606807291285
D032565405002,52.63048235134821,9.100513223524283
D032565405019,52.6094087633254,9.090825490387878
D032565405023,52.636188688344554,9.016792126240325
D032565406001,52.70617757242948,9.160926777737489
D032565406021,52.662341783825994,9.137278847288684
D032565406036,52.698405582281,9.068925230445398
D032565407020,52.58674709074751,9.318641433644755
D032565407026,52.67788967443634,9.47129279192267
D032565407029,52.675886780902154,9.37875067928995
D032565407031,52.63181315799603,9.34270092050375
D032565408004,52.45492816148879,8.74638400044302
D032565408024,52.45062648368507,8.94781481547297
D032565408033,52.51838496637648,8.878312052651006
D032565408034,52.43926656856458,8.841292701220294
D032565409003,52.78059866772387,9.11711836967518
D032565409007,52.77470283281173,9.236741610787783
D032565409008,52.75691965290348,9.244635373261614
D032565409009,52.78207497874562,9.27735552251885
D032565409010,52.80142143708648,9.241954037666458
D032565409013,52.85576971757476,9.152623667339329
D032565409014,52.80612467156078,9.149990600443651
D032565409015,52.824501328236465,9.081671653741152
D032565409028,52.74932582419699,9.170096701658244
D032565409035,52.74511413409885,9.086099548610925
D032570003003,52.239012717428736,9.242390969494867
D032570009009,52.29208279225512,9.03953820183257
D032570028028,52.26366568721616,9.145274767147667
D032570031031,52.174970291893636,9.110357735445062
D032570035035,52.30711784237845,9.217573748462142
D032575401001,52.25686753012111,9.096921983836694
D032575401005,52.243039721811215,9.096998018954428
D032575401008,52.22505091838213,9.126735330319383
D032575401012,52.23030403283601,9.108157922910067
D032575401022,52.22726016580801,9.086664428756196
D032575402007,52.343175974829165,9.308653840677925
D032575402015,52.33654500219889,9.27914113168565
D032575402020,52.36086389705883,9.28790366446457
D032575402021,52.35554814243717,9.25074258709328
D032575403006,52.34153079270747,9.37296781692753
D032575403011,52.3858742233346,9.396585715928252
D032575403016,52.36803100454091,9.35688949730098
D032575403036,52.361629737118676,9.399487122255053
D032575404019,52.36547820719311,9.214410332408436
D032575404023,52.34731590520706,9.120567594246722
D032575404025,52.36105876046585,9.1454917136214
D032575404027,52.35955391467625,9.17856653147878
D032575404030,52.388291332366975,9.181515605950104
D032575404037,52.39043527221236,9.127531215269759
D032575405013,52.30531373864676,9.130303090173825
D032575405014,52.327795237104574,9.104781762220798
D032575405026,52.29410471175927,9.161420967157165
D032575405034,52.30541897305888,9.093314304245581
D032575406002,52.296309341886676,9.310203941792919
D032575406017,52.23862590287954,9.350788393881322
D032575406018,52.276827661260775,9.396476705052995
D032575406024,52.25948098186041,9.395470741334599
D032575406029,52.263602101628656,9.333421163193762
D032575406032,52.31018371404779,9.365703874103884
D032575407004,52.393793155563664,9.298788719844731
D032575407010,52.429376206736734,9.323784409982089
D032575407033,52.396360591646705,9.25082883005476
D032575407038,52.41917990836716,9.234274128210295
D033510004004,52.78772854419747,9.998799328205276
D033510006006,52.64497688319925,10.094527968050574
D033510010010,52.88504098393575,10.181556695567728
D033510012012,52.621885337879625,9.941609141281928
D033510013013,52.81992296644537,10.098176650440516
D033510020020,52.8240162754765,10.270611367253542
D033510023023,52.64272091381335,9.820325610108698
D033510024024,52.699703720442294,9.884323021087843
D033515401009,52.767357415885115,10.264650728828142
D033515401011,52.70414646859336,10.210382528052156
D033515401014,52.67890140705843,10.231197672531566
D033515401019,52.73491369720743,10.319906704984557
D033515402005,52.515941500313765,10.219742502088764
D033515402007,52.546054508107424,10.198638795708266
D033515402017,52.544798031953455,10.295303940398394
D033515402022,52.578366803921334,10.204436065790137
D033515403002,52.60798005442885,10.294226155980088
D033515403003,52.653534133455096,10.256886620181364
D033515403008,52.67152858062412,10.344642730969403
D033515403015,52.59232032766201,10.36129704304292
D033515403016,52.62695547766668,10.248172236371413
D033515404001,52.56068814480924,10.030500937914304
D033515404018,52.54282049557961,10.100066098331355
D033515404021,52.5253394038001,10.144022018142302
D033519501501,52.81138960557774,9.876764797192505
D033520011011,53.822655030877144,8.695667149963423
D033520030030,53.65951871337592,8.657626606069018
D033520032032,53.45546093219092,8.614451669924247
D033520040040,53.769139191176734,8.608065882976174
D033520050050,53.54021736113152,8.732564885125862
D033525401004,53.80995286395523,8.98729509079427
D033525401008,53.73796215821982,8.983642909904473
D033525401009,53.76954990290651,9.043244418367731
D033525401018,53.79100505032337,9.092900990054869
D033525401039,53.79619130516401,9.026657613101587
D033525401042,53.75131907899868,9.153487469627951
D033525401056,53.73300415438814,9.050825720377121
D033525402003,53.630928181384455,8.843485751567973
D033525402013,53.618630561421845,8.742513738065355
D033525402015,53.58183136694066,8.738790680835539
D033525402016,53.661972459254734,8.786913571105638
D033525402027,53.540442116906746,8.895987928543429
D033525402028,53.58108238306729,8.802445409873522
D033525402031,53.59186224119087,8.927040829819841
D033525402048,53.56592060166803,8.866597648811442
D033525403001,53.457892107114844,8.911209009996407
D033525403005,53.44373837598044,8.839030886648683
D033525403006,53.39550008788809,8.75220922551006
D033525403017,53.49176005216886,8.920196797811732
D033525403021,53.468545877045955,8.773623621254968
D033525403023,53.41800174860384,8.706747100958056
D033525403026,53.41456830299057,8.903507791892729
D033525403033,53.44050478188384,8.743327758086949
D033525403053,53.406619919755144,8.799588263983503
D033525404002,53.59106836381501,9.026246487397922
D033525404024,53.58409486790884,9.103404053851744
D033525404029,53.63686463496306,9.10504392123861
D033525404036,53.66113587208863,9.03245863988688
D033525404052,53.65534650210016,8.971668820930244
D033525406007,53.378456048317126,8.694718846522022
D033525406014,53.3787044587515,8.601272639869606
D033525406019,53.34957891872055,8.647477808929859
D033525406049,53.35130763849142,8.541501082449205
D033525406054,53.31743180550197,8.590723112541326
D033525406058,53.31188213809226,8.67260164972409
D033525407020,53.64451664583556,9.22057096470263
D033525407022,53.685794295351,9.145402561708714
D033525407044,53.72652310125367,9.221368246147815
D033525408010,53.73785307918005,8.56239682627221
D033525408012,53.699181584117945,8.564792041375261
D033525408034,53.724990626749765,8.635716673343936
D033525408035,53.680944087372,8.511365025203377
D033525408037,53.66809317083171,8.551221071034789
D033525408047,53.71024597834665,8.51892514598981
D033525408057,53.64346569800844,8.52988270900266
D033525410025,53.729597329143516,8.89250189156697
D033525410038,53.77291961692069,8.894050336079578
D033525410041,53.76713741050852,8.812582590470585
D033525410043,53.694420389851295,8.938092032608258
D033525410045,53.77257628154982,8.945987023331726
D033525410046,53.812069392742146,8.899290126138926
D033525410051,53.67660804219346,8.881308898269706
D033525410055,53.724012332344444,8.779261707303657
D033530005005,53.320487886638645,9.858431278509673
D033530026026,53.431588699735315,9.795786509342
D033530029029,53.39560376943286,9.891902641467862
D033530031031,53.38823228089515,10.025884675698412
D033530032032,53.3813081202707,10.109319800026073
D033530040040,53.34964182265372,10.203248150959862
D033535401007,53.3954603181366,10.29632046756122
D033535401023,53.39358303184856,10.351764248190513
D033535401033,53.38172130405947,10.415050354629312
D033535402002,53.280177371773085,9.973640519001998
D033535402004,53.30151103377643,10.056231714406886
D033535402009,53.1797982662896,10.04991814742843
D033535402016,53.25031783088669,9.988867735317365
D033535402024,53.31093708789813,10.009114467952212
D033535402036,53.20640393848637,9.925363121363063
D033535403001,53.390739105952846,9.751413212916367
D033535403008,53.33007968541022,9.769031560663961
D033535403014,53.35058107957877,9.612066600045544
D033535403019,53.364791577069866,9.699131864304947
D033535403025,53.40388515924675,9.710677414219823
D033535403028,53.378822371876765,9.655111408218847
D033535403039,53.35173603191218,9.773931619831675
D033535404003,53.33505019010243,9.974221473460913
D033535404017,53.34884491595696,9.98273268123432
D033535404020,53.30574943187757,9.934893146575678
D033535405010,53.19625496046196,10.148474171596147
D033535405011,53.23378573861993,10.087911793002563
D033535405012,53.28139707173125,10.168538551544456
D033535405013,53.203049176932105,10.109217834207216
D033535405030,53.22252475255433,10.180061432714687
D033535405034,53.27242020549571,10.101381605632158
D033535405037,53.26627551060796,10.222613824128809
D033535405042,53.302894929133856,10.136338719640163
D033535406006,53.30961170168308,9.698335124125263
D033535406015,53.247300134853695,9.842654220874238
D033535406018,53.310242160714566,9.63066991138967
D033535406021,53.31411239392644,9.75544469067223
D033535406022,53.23069098458567,9.657254114837572
D033535406027,53.22629893687767,9.747606933160625
D033535406035,53.27795606224472,9.736111500647732
D033535406038,53.23325158795017,9.79739553728209
D033535406041,53.26332798330301,9.655000772646751
D033545403005,53.02099645658689,11.474529971702816
D033545403007,53.03798421475967,11.370964249750017
D033545403010,53.05837323494614,11.433831213401279
D033545403020,52.95563569755922,11.390792763280372
D033545403021,53.02769821370647,11.539096771988854
D033545406003,53.1420388944524,11.165917506746212
D033545406004,53.093841028657664,11.104409695070506
D033545406006,53.12485653534396,10.942019285357103
D033545406008,53.0772331856236,11.197538506406408
D033545406009,53.1587717914366,10.990498731466968
D033545406011,53.04348661254298,11.056405990215248
D033545406012,53.08567340128357,10.990160567496826
D033545406014,53.08386394543113,11.263723952313638
D033545406019,53.211651770440184,10.903799690582895
D033545406027,53.0588944287607,10.904345559751825
D033545407001,52.88971910662294,10.94527481656674
D033545407002,52.94995446873297,10.930802950961297
D033545407013,52.99491397252205,11.049710303643385
D033545407015,52.9128438552523,11.322401706291696
D033545407016,52.93539398948039,11.035125195774423
D033545407017,52.91492506445269,11.207057375046729
D033545407018,52.98524700532161,11.159260667352223
D033545407022,52.88932292235683,10.867475569697278
D033545407023,53.00574316038654,11.289353013770794
D033545407024,53.00082472833867,10.957775667017685
D033545407025,52.953685327474226,11.244583964778982
D033545407026,52.92559464431586,11.113230001280828
D033549501501,52.99028072624221,11.425066709146044
D033549502502,53.1141678715878,10.833741174104258
D033550001001,53.28660417785494,10.45453220723536
D033550009009,53.29352148582834,10.73256092753844
D033550022022,53.24105560132343,10.416634551695264
D033550049049,53.24619204483431,10.9796116440193
D033555401002,53.12505290802086,10.209477357348561
D033555401008,53.13221160757369,10.30245826454187
D033555401027,53.16442464078704,10.228414942215135
D033555401029,53.08180886062029,10.156900175573853
D033555401034,53.14679227571144,10.135737934468331
D033555402004,53.30302764350173,10.379050715955525
D033555402007,53.3477549578506,10.401054759132185
D033555402017,53.34197783286296,10.33883878657192
D033555402023,53.28000224649675,10.299839909958052
D033555402028,53.30908503849247,10.269361997736755
D033555402039,53.282135807015266,10.339737883878868
D033555402042,53.33320990600356,10.368653099858745
D033555403010,53.15149832267651,10.743034701912642
D033555403012,53.21650913157754,10.749594026747113
D033555403013,53.19617653860532,10.699834508510206
D033555403025,53.168836106330446,10.837595902744555
D033555403037,53.20727736264593,10.82400435218989
D033555404020,53.24419171209559,10.28429345366932
D033555404031,53.25461217952609,10.329266893938843
D033555404035,53.20713472177904,10.305883731413497
D033555404041,53.22627663637732,10.238538487897682
D033555405006,53.14006496405844,10.371107795107912
D033555405014,53.191035872673694,10.441977574881422
D033555405016,53.17730977024226,10.329673600902016
D033555405024,53.17588666169606,10.403274411576216
D033555406005,53.22552721174117,10.5251615319407
D033555406026,53.27489033638782,10.635139213441313
D033555406030,53.24003633441599,10.571786304637072
D033555406036,53.22099509301219,10.641756833465973
D033555406038,53.19548019059231,10.561943621060818
D033555406040,53.210295178044554,10.475622494672844
D033555407003,53.36452263951772,10.486660812746884
D033555407011,53.33623755719148,10.448497783545244
D033555407015,53.33729066295488,10.526717935107573
D033555407018,53.34984043427965,10.605391142746434
D033555407019,53.3566643183268,10.54941784221065
D033555407021,53.3159180681376,10.585851309343271
D033555407032,53.28613536627297,10.558788794921847
D033555407033,53.29903902552539,10.499221156642543
D033560002002,53.181035950950154,9.01056426059783
D033560005005,53.16861979927742,8.896352803625307
D033560007007,53.25566124367688,8.792437999233218
D033560008008,53.19237144273981,8.729116753020495
D033560009009,53.25038632029928,8.58596916322393
D033560011011,53.2497851208205,8.943541656994894
D033565401001,53.35535089768273,8.77349125310207
D033565401003,53.29864549918828,8.83084459809758
D033565401004,53.369075707499384,8.849932450378798
D033565401006,53.334717913589934,8.802033053166953
D033565401010,53.324996193458006,8.907289600443763
D033570008008,53.49125950896966,9.168138722891102
D033570016016,53.37968285605259,9.022931096797036
D033570039039,53.114511333685456,9.368491186972216
D033570041041,53.16372230498834,9.49080936435075
D033570051051,52.992952399154944,9.555646565556426
D033575401006,53.06500242353697,9.514546558096471
D033575401009,53.092469913205775,9.534480875870985
D033575401024,53.075341736731374,9.46124278462059
D033575401025,53.08800940450044,9.601980104791876
D033575401031,53.03022455485777,9.423160015231337
D033575401054,53.01399609947064,9.362316242606234
D033575402015,53.17586449814233,9.67753266626359
D033575402023,53.21803333676416,9.497614787222982
D033575402033,53.20095243302881,9.578011624162283
D033575402046,53.23345472076824,9.574626503359173
D033575402049,53.192499505419235,9.620813761203383
D033575403002,53.55138969205243,9.062989856022876
D033575403004,53.440406871111534,8.985301102976786
D033575403012,53.52697124275555,9.02821082151836
D033575403027,53.50316380488243,8.969925788071775
D033575403035,53.47823835734546,9.049511226635966
D033575404003,53.389842944755,9.307833508060376
D033575404011,53.41487436676069,9.242708557176234
D033575404014,53.44153999662683,9.298576218212014
D033575404036,53.3174628850334,9.166564646508128
D033575404038,53.31566834543495,9.121610140897367
D033575404040,53.40049193441592,9.1334086672735
D033575404042,53.33518394337814,9.234378661053839
D033575404043,53.367863938785554,9.200948273076843
D033575405017,53.28122519001373,9.451272311670403
D033575405019,53.250733421789,9.473691668259066
D033575405029,53.30584372925139,9.564298909495951
D033575405032,53.31138060150899,9.447643348473193
D033575405034,53.3093592564526,9.517549505919348
D033575405044,53.278386220530585,9.513557846995697
D033575405048,53.28452137737918,9.559535089803695
D033575405050,53.331860886786,9.48784414654835
D033575405056,53.35960205041896,9.526329406187742
D033575406001,53.05258060180206,9.30637124215012
D033575406005,53.143247531152454,9.308973304869957
D033575406020,53.10849440937821,9.27111042125407
D033575406022,53.059618061123,9.226722858578732
D033575406028,53.18198777980601,9.223928147380347
D033575406037,53.14403787655581,9.22137837003937
D033575406045,53.10015756537204,9.214312906789885
D033575407007,53.30034855205156,9.059060215788968
D033575407010,53.21602324829923,9.17598783194752
D033575407026,53.26407517085285,9.063296508326541
D033575407030,53.25406876201663,9.170838779225532
D033575407047,53.22391588734191,9.069630704071225
D033575407052,53.17181204801793,9.12301761847389
D033575407053,53.237103911216735,9.135543472077785
D033575407055,53.18953168308647,9.079165839907475
D033575408013,53.25252425508165,9.380185050498282
D033575408018,53.20953403515064,9.2908022889021
D033575408021,53.33119217745233,9.357656080234074
D033575408057,53.277912354220035,9.263350008776971
D033580002002,53.117084526324454,9.994282947379741
D033580004004,52.920498003072915,9.65318451757013
D033580008008,52.903981329604186,9.73981011702905
D033580016016,52.992565412540706,10.116127398281131
D033580017017,53.051027345736756,9.697860047523855
D033580019019,53.125862729751475,9.803061869878325
D033580021021,52.99597320857719,9.856657542044369
D033580022022,52.846846804369235,9.551408130161128
D033580023023,52.927897838879126,9.98485299401844
D033585401001,52.75499950475002,9.509097801337282
D033585401006,52.73289528715338,9.620116204575604
D033585401011,52.732440026584364,9.553188994813398
D033585401012,52.71541588530112,9.641355792387916
D033585401014,52.76549413746761,9.596494777041881
D033585402003,52.78973482899191,9.484570397760473
D033585402009,52.75189217696399,9.434274147822793
D033585402013,52.81246668736124,9.377224355187616
D033585402018,52.76110805837827,9.366127647528455
D033585403005,52.66069602717518,9.700593452425519
D033585403007,52.704821395042835,9.693635980015538
D033585403010,52.69868801451616,9.537980409648618
D033585403015,52.61879365916403,9.676417027726512
D033585403020,52.667897482463424,9.624863540096984
D033589501501,52.829652724512485,9.784589230820503
D033590010010,53.46280628699944,9.692210831465662
D033590013013,53.713678097593984,9.377220744152932
D033590028028,53.530260465714626,9.702826340931656
D033590038038,53.61182381523065,9.464779955175254
D033595401003,53.43866787887109,9.602782779969113
D033595401006,53.41123001024448,9.621863702283894
D033595401037,53.38703430722409,9.563398758530322
D033595402011,53.521375216798944,9.468912202020686
D033595402017,53.527789132975904,9.39038222809959
D033595402031,53.48986967732931,9.315206292637814
D033595403002,53.39193480420802,9.44039844884087
D033595403005,53.47160211924975,9.453567878975955
D033595403008,53.43368582479408,9.378650896230733
D033595403023,53.44982498964613,9.510437745569918
D033595404014,53.58723034818458,9.350086863002796
D033595404015,53.66045862419878,9.316745889845503
D033595404019,53.68204900792226,9.268692591995265
D033595404022,53.62487955472477,9.373271310830273
D033595404025,53.62107136435429,9.303895309537564
D033595405001,53.559360747723204,9.53784271001718
D033595405007,53.47765617772463,9.564207668247958
D033595405012,53.53807959322279,9.538154083860757
D033595405027,53.50940080059836,9.559688770802266
D033595405034,53.489714234548316,9.604284786487808
D033595406020,53.57713947344849,9.616436809155857
D033595406021,53.539696171409624,9.593214743137532
D033595406026,53.59535543805413,9.541908262310205
D033595406032,53.55027582734413,9.629463011129912
D033595406033,53.52340128360641,9.622242095049168
D033595406039,53.57431690266413,9.590556833917296
D033595407004,53.843540226920794,9.097355144798602
D033595407018,53.83249095144777,9.286228412075923
D033595407030,53.84356622383397,9.209194510884716
D033595407035,53.78686954191218,9.230525927844846
D033595407040,53.77595159673103,9.317645483804512
D033595408009,53.62087529948032,9.258115482217281
D033595408016,53.561670132420346,9.201210377306891
D033595408024,53.554631346186724,9.31124388156346
D033595408029,53.60129589099837,9.193203650127902
D033595408036,53.57852062294687,9.264702759440276
D033600004004,53.13934584333648,10.484247756426777
D033600025025,52.9702588249155,10.567680844189498
D033605401001,53.14624683402353,10.620512998487653
D033605401002,53.073138523007664,10.589518673188541
D033605401003,53.044711357624216,10.526627489234677
D033605401008,53.02903041734011,10.571675231552545
D033605401011,53.104400975839276,10.719220956977614
D033605401012,53.10383602718293,10.532701498260318
D033605401017,53.09943321016532,10.654754140020025
D033605401026,53.05302185127109,10.697650449845273
D033605402005,52.84374591653485,10.695262080909854
D033605402013,52.80440821454172,10.656806160183173
D033605402020,52.869118630494235,10.776599310675536
D033605403006,53.02527165597153,10.416389846628276
D033605403010,53.0671116882488,10.36173441681241
D033605403014,53.06198179680679,10.459289158813311
D033605403019,52.99357095701405,10.398933500493788
D033605403029,53.02581920200274,10.260070683751376
D033605404015,53.01470420540545,10.696759656229316
D033605404016,52.97687333906098,10.673256175548335
D033605404018,52.99871706937772,10.798609879057985
D033605404022,53.05506622297864,10.798803750643215
D033605404024,52.93922197589933,10.776848631925306
D033605405007,52.930319391148714,10.313573785403863
D033605405009,52.96107742315817,10.419511331204212
D033605405023,52.8766996310951,10.424541969122885
D033605406021,52.85494832375272,10.549225734451193
D033605406027,52.90278743791551,10.683128746558147
D033605406028,52.914412370028245,10.595886274915344
D033610001001,53.020500732786815,9.039886208814835
D033610003003,52.84277281996418,9.26825799203622
D033610005005,52.92921185871487,9.36108083831759
D033610006006,52.99957876792119,9.18276420618243
D033610008008,53.10885070873227,9.109841674893223
D033610009009,53.07252791330309,9.049744134485229
D033610012012,52.93748662879312,9.236249890864109
D033615401002,52.92879034216748,9.136772060277568
D033615401004,52.919464199731955,8.967953732422806
D033615401010,52.966895163212136,8.93974663346021
D033615401013,52.95991481071704,9.037866830266095
D034010000000,53.04947849276918,8.645666946598553
D034020000000,53.32435636642276,7.285259413240298
D034030000000,53.14457413799976,8.224344685835412
D034040000000,52.277668191947,8.046968636922465
D034050000000,53.56689805914688,8.08745626601706
D034510001001,53.20860989005135,7.785658209965494
D034510002002,53.18210740412622,8.028683382204603
D034510004004,53.11761710676562,7.992299618234675
D034510005005,53.26098241304234,8.210744010198503
D034510007007,53.2617436852813,7.9223081917648335
D034510008008,53.25408258608908,8.10568146786261
D034520001001,53.49449213789282,7.541636181014789
D034520002002,53.72742059590497,7.399698568549865
D034520006006,53.39519780475845,7.604587304786756
D034520007007,53.57780555738341,7.3784171028358285
D034520011011,53.420017615325264,7.210238863029892
